person_id,age,age_group,individual_income,income_group,household_size,family_structure,vehicles,target_amenity,target_mode
1.5568821718321664e+19,43,Middle Age,217181,Ultra High,4_person,married_couple,1,Cultural/Museum,Walking
2.995407087186352e+18,85,Elderly,7426,Low,1_person,living_alone,0,Leisure & Wellness/Recreation Industries,Public_transport
1.330418983928596e+19,26,Young Adult,46415,Moderate,3_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
5.141768832173247e+18,43,Middle Age,39824,Moderate,4_person,married_couple,1,Leisure & Wellness/Gym,Car
1.2486345487921967e+19,24,Young Adult,63276,High,1_person,living_alone,1,Entertainment/Bowling,Walking
1.840491781561155e+19,60,Senior,202029,Ultra High,1_person,living_alone,1,Leisure & Wellness/Gym,Walking
1.7118873124144916e+19,38,Adult,404095,Ultra High,1_person,living_alone,1,Entertainment/Spectator Sports,Car
1.0218788252368992e+19,19,Young Adult,0,Debt,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
1.786313315590704e+19,75,Elderly,268502,Ultra High,1_person,living_alone,1,Cultural/Museum,Car
1.279290045132113e+18,71,Elderly,9875,Low,1_person,living_alone,2,Hotel/Hotel and Lodging,Car
5.680734911676163e+18,16,Teen,0,Debt,3_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
1.701791153935643e+19,38,Adult,106515,Very High,3_person,married_couple,2,Cultural/Library,Car
3.2873139587766456e+18,31,Adult,64406,High,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
1.4811366835599444e+19,58,Senior,236254,Ultra High,2_person,married_couple,1,Leisure & Wellness/Golf Courses,Car
1.8247835239376388e+19,32,Adult,101977,Very High,4_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Public_transport
9.282650208975874e+18,40,Adult,18248,Low,4_person,nonfamily_single,3_plus,Cultural/Museum,Public_transport
7.318611436845083e+18,50,Middle Age,60855,High,3_person,married_couple,2,Entertainment/Media,Public_transport
7.648027272327653e+18,71,Elderly,692785,Ultra High,4_person,married_couple,3_plus,Leisure & Wellness/Gym,Public_transport
1.0783717900549014e+19,53,Senior,607453,Ultra High,2_person,married_couple,3_plus,Leisure & Wellness/Gym,Car
1.0631353543717507e+19,29,Young Adult,92830,Very High,6_person,married_couple,2,Leisure & Wellness/Gym,Car
5.953716810188252e+17,71,Elderly,30427,Moderate,6_person,family_single,3_plus,Leisure & Wellness/Golf Courses,Public_transport
7.316159756253844e+17,65,Elderly,15727,Low,2_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.129138599398095e+19,23,Young Adult,7192,Low,7_plus_person,family_single,1,Entertainment/Zoos and Nature Parks,Walking
1.4204399269050472e+19,77,Elderly,28308,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Car
7.350642246284645e+18,39,Adult,343503,Ultra High,2_person,nonfamily_single,0,Cultural/Museum,Public_transport
5.5350531788556736e+17,88,Elderly,100483,Very High,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.615011510948113e+19,22,Young Adult,0,Debt,1_person,living_alone,1,Cultural/Museum,Public_transport
4.674061584991481e+18,43,Middle Age,13397,Low,4_person,married_couple,2,Leisure & Wellness/Gym,Car
1.5297542019916842e+17,69,Elderly,24243,Low,1_person,living_alone,0,Leisure & Wellness/Gym,Public_transport
1.7893263193171202e+19,34,Adult,86437,High,1_person,living_alone,1,Hotel/Hotel and Lodging,Public_transport
1.076555503776931e+19,32,Adult,34801,Moderate,3_person,married_couple,1,Leisure & Wellness/Recreation Industries,Public_transport
1.6698407548210838e+19,49,Middle Age,20629,Low,2_person,married_couple,1,Cultural/Art Gallery,Public_transport
5.348936344491317e+18,26,Young Adult,32203,Moderate,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.002426506420135e+19,58,Senior,0,Debt,6_person,family_single,0,Entertainment/Zoos and Nature Parks,Public_transport
5.685680893594046e+18,16,Teen,0,Debt,5_person,married_couple,2,Leisure & Wellness/Gym,Walking
5.554771203869226e+18,75,Elderly,479625,Ultra High,1_person,living_alone,1,Cultural/Museum,Public_transport
1.818749423387612e+18,56,Senior,82655,High,1_person,living_alone,0,Leisure & Wellness/Gym,Walking
3.1479947337380603e+18,25,Young Adult,20629,Low,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
5.206879756457181e+18,35,Adult,70710,High,1_person,living_alone,1,Leisure & Wellness/Gym,Public_transport
1.355050658128092e+19,48,Middle Age,89641,High,3_person,family_single,1,Leisure & Wellness/Golf Courses,Car
6.018272115614691e+18,33,Adult,34801,Moderate,4_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.5522606837292026e+19,70,Elderly,42030,Moderate,2_person,family_single,0,Leisure & Wellness/Gym,Public_transport
1.7301767689848504e+19,58,Senior,0,Debt,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
8.92123883697129e+18,53,Senior,34698,Moderate,3_person,married_couple,1,Cultural/Museum,Car
5.608407497023161e+18,75,Elderly,50128,Moderate,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
1.3799521392583098e+19,55,Senior,41129,Moderate,4_person,family_single,1,Leisure & Wellness/Golf Courses,Public_transport
1.6511141871481453e+19,50,Middle Age,30583,Moderate,7_plus_person,family_single,0,Hotel/Hotel and Lodging,Walking
8.918922282691825e+18,19,Young Adult,0,Debt,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
5.782106882887806e+18,27,Young Adult,0,Debt,2_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
1.0414833317112107e+19,26,Young Adult,10090,Low,5_person,family_single,0,Leisure & Wellness/Recreation Industries,Walking
7.783775732762467e+18,35,Adult,0,Debt,7_plus_person,nonfamily_single,3_plus,Cultural/Museum,Car
5.702969318801346e+18,27,Young Adult,55698,Moderate,6_person,nonfamily_single,2,Hotel/Hotel and Lodging,Car
6.285768846762511e+18,34,Adult,173930,Ultra High,1_person,living_alone,0,Leisure & Wellness/Gym,Walking
6.766600877530229e+18,22,Young Adult,0,Debt,5_person,nonfamily_single,2,Hotel/Hotel and Lodging,Car
3.938864477266728e+18,70,Elderly,330317,Ultra High,7_plus_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
8.571458881709668e+18,30,Young Adult,85875,High,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Walking
1.2143543440792375e+19,35,Adult,0,Debt,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
1.4296600697749907e+19,81,Elderly,24677,Low,1_person,living_alone,1,Leisure & Wellness/Gym,Car
1.1103082928743811e+19,34,Adult,60113,High,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
1.5852909320254562e+19,74,Elderly,61618,High,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.1636536712398178e+19,27,Young Adult,58003,Moderate,2_person,nonfamily_single,2,Leisure & Wellness/Gym,Public_transport
9.815328878697464e+18,28,Young Adult,102024,Very High,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
4.761316339451459e+18,22,Young Adult,151521,Ultra High,4_person,nonfamily_single,1,Hotel/Hotel and Lodging,Car
1.7672669496568189e+19,36,Adult,10101,Low,4_person,married_couple,1,Leisure & Wellness/Gym,Car
1.476610973553889e+19,82,Elderly,11036,Low,1_person,living_alone,1,Hotel/Hotel and Lodging,Public_transport
1.835178860046105e+19,30,Young Adult,32203,Moderate,7_plus_person,family_single,3_plus,Entertainment/Zoos and Nature Parks,Car
4.88903700039251e+18,40,Adult,97987,Very High,4_person,married_couple,2,Hotel/Hotel and Lodging,Car
5.918777213630027e+18,81,Elderly,0,Debt,2_person,family_single,0,Hotel/Hotel and Lodging,Public_transport
2.68815428328038e+18,22,Young Adult,3636,Low,2_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
1.2315488034919018e+19,84,Elderly,45961,Moderate,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
5.662659095600315e+18,22,Young Adult,3241,Low,4_person,married_couple,3_plus,Leisure & Wellness/Gym,Walking
1.6685051424371128e+19,33,Adult,154717,Ultra High,3_person,married_couple,2,Hotel/Hotel and Lodging,Car
1.0571940384872235e+19,33,Adult,92943,Very High,2_person,nonfamily_single,1,Entertainment/Performing Arts,Car
3.830387699562894e+18,68,Elderly,113449,Very High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.4062745424219183e+19,81,Elderly,58237,Moderate,1_person,living_alone,1,Entertainment/Media,Car
6.567309459643534e+18,55,Senior,128813,Ultra High,1_person,living_alone,2,Cultural/Museum,Car
1.057718756154504e+19,21,Young Adult,0,Debt,7_plus_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
1.60323287153405e+19,20,Young Adult,0,Debt,5_person,married_couple,2,Cultural/Museum,Public_transport
9.479761726970687e+18,20,Young Adult,0,Debt,1_person,living_alone,0,Leisure & Wellness/Recreation Industries,Walking
1.622127796696628e+19,47,Middle Age,118115,Very High,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Walking
1.2002841977349632e+19,56,Senior,72730,High,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
1.5006270090142192e+19,19,Young Adult,1073,Low,2_person,nonfamily_single,0,Entertainment/Spectator Sports,Walking
1.113700799252661e+19,33,Adult,6854,Low,3_person,married_couple,3_plus,Entertainment/Zoos and Nature Parks,Public_transport
6.544014457150277e+18,41,Middle Age,34344,Moderate,6_person,married_couple,2,Cultural/Museum,Public_transport
1.4595705747729322e+19,24,Young Adult,81821,High,5_person,nonfamily_single,2,Entertainment/Zoos and Nature Parks,Public_transport
1.289207918014571e+19,32,Adult,32468,Moderate,3_person,married_couple,1,Leisure & Wellness/Gym,Car
6.516784719181127e+18,28,Young Adult,66440,High,4_person,nonfamily_single,2,Hotel/Hotel and Lodging,Car
1.8137298073032104e+19,27,Young Adult,0,Debt,4_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Public_transport
1.458532342143398e+19,58,Senior,6118,Low,1_person,living_alone,1,Leisure & Wellness/Gym,Car
6.808502650520632e+18,69,Elderly,2576,Low,2_person,married_couple,0,Entertainment/Zoos and Nature Parks,Public_transport
5.108520887644567e+18,35,Adult,0,Debt,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
2.436129116884638e+18,19,Young Adult,0,Debt,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
7.674706258909269e+18,59,Senior,0,Debt,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
1.3597756448025762e+19,70,Elderly,84368,High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Public_transport
7.444523717171172e+18,60,Senior,226919,Ultra High,1_person,living_alone,1,Cultural/Museum,Public_transport
4.514953952432335e+18,64,Elderly,0,Debt,1_person,living_alone,1,Leisure & Wellness/Gym,Car
1.3436615857367206e+19,44,Middle Age,79095,High,2_person,married_couple,2,Entertainment/Media,Walking
6.471337536711911e+18,75,Elderly,7779,Low,3_person,married_couple,1,Entertainment/Media,Car
9.122464179578262e+18,62,Elderly,25657,Low,2_person,married_couple,2,Leisure & Wellness/Gym,Walking
1.6471098449738614e+17,41,Middle Age,88022,High,3_person,family_single,1,Leisure & Wellness/Gym,Public_transport
9.889837071706798e+18,69,Elderly,17287,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.455017813372082e+19,44,Middle Age,48090,Moderate,3_person,married_couple,1,Cultural/Art Gallery,Walking
1.0719599292564716e+19,65,Elderly,37375,Moderate,7_plus_person,married_couple,3_plus,Hotel/Hotel and Lodging,Car
1.173662484363323e+19,26,Young Adult,5050,Low,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Car
4.38955987992954e+18,74,Elderly,0,Debt,2_person,married_couple,1,Cultural/Museum,Public_transport
1.9816123253947155e+17,55,Senior,59057,Moderate,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Public_transport
1.1787803542244784e+19,25,Young Adult,48305,Moderate,3_person,nonfamily_single,1,Leisure & Wellness/Golf Courses,Car
1.3360799047892914e+19,22,Young Adult,0,Debt,3_person,family_single,1,Leisure & Wellness/Gym,Car
4.764165165452539e+18,38,Adult,36100,Moderate,4_person,married_couple,2,Leisure & Wellness/Gym,Public_transport
1.6936520235647234e+19,70,Elderly,125498,Ultra High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Public_transport
1.2047689654610072e+19,37,Adult,15126,Low,6_person,married_couple,0,Hotel/Hotel and Lodging,Public_transport
5.097163482614799e+18,73,Elderly,16101,Low,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Walking
6.807976996930578e+18,31,Adult,94785,Very High,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
8.652531573406978e+18,38,Adult,12965,Low,4_person,married_couple,2,Entertainment/Zoos and Nature Parks,Walking
1.68197646520155e+19,67,Elderly,10480,Low,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
6.692560300020546e+18,27,Young Adult,101620,Very High,2_person,nonfamily_single,1,Cultural/Art Gallery,Public_transport
5.718135870172131e+18,29,Young Adult,73822,High,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Walking
4.442206934031657e+18,50,Middle Age,332769,Ultra High,2_person,family_single,1,Leisure & Wellness/Recreation Industries,Car
1.698737764475722e+19,25,Young Adult,52527,Moderate,2_person,nonfamily_single,2,Leisure & Wellness/Golf Courses,Public_transport
7.529037078480401e+18,76,Elderly,38356,Moderate,2_person,family_single,1,Entertainment/Media,Car
1.3333569042277007e+19,49,Middle Age,37570,Moderate,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
1.1300151271153234e+19,25,Young Adult,50507,Moderate,4_person,nonfamily_single,3_plus,Leisure & Wellness/Gym,Walking
1.887339384838374e+18,29,Young Adult,84368,High,4_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.130857689483338e+18,33,Adult,65659,High,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
7.083226228763325e+18,18,Teen,0,Debt,2_person,family_single,0,Entertainment/Zoos and Nature Parks,Public_transport
4.0982475236629146e+18,28,Young Adult,51572,Moderate,2_person,married_couple,0,Leisure & Wellness/Gym,Walking
5.059583723071795e+18,63,Elderly,50565,Moderate,2_person,nonfamily_single,3_plus,Leisure & Wellness/Gym,Public_transport
1.3794908049880857e+19,26,Young Adult,0,Debt,2_person,family_single,0,Cultural/Library,Walking
5.950512375778927e+18,20,Young Adult,0,Debt,4_person,married_couple,1,Hotel/Hotel and Lodging,Walking
1.0527215194570027e+19,32,Adult,40792,Moderate,1_person,living_alone,1,Leisure & Wellness/Golf Courses,Car
1.5136582207762106e+19,31,Adult,12771,Low,3_person,married_couple,1,Leisure & Wellness/Gym,Car
8.228986137507881e+18,43,Middle Age,95081,Very High,1_person,living_alone,1,Leisure & Wellness/Gym,Car
1.4218138518732237e+19,69,Elderly,75760,High,7_plus_person,married_couple,3_plus,Cultural/Library,Car
6.038771768621074e+18,19,Young Adult,5757,Low,5_person,married_couple,0,Hotel/Hotel and Lodging,Public_transport
1.600713018392395e+19,44,Middle Age,72994,High,3_person,married_couple,1,Hotel/Hotel and Lodging,Walking
5.536695280539267e+18,16,Teen,0,Debt,4_person,married_couple,1,Hotel/Hotel and Lodging,Car
8.193772320120293e+16,44,Middle Age,103725,Very High,3_person,married_couple,1,Hotel/Hotel and Lodging,Car
5.625560445716728e+18,68,Elderly,11600,Low,1_person,living_alone,3_plus,Cultural/Museum,Car
8.416513772381456e+18,23,Young Adult,1620,Low,5_person,married_couple,2,Entertainment/Zoos and Nature Parks,Public_transport
1.354939195347895e+18,32,Adult,156776,Ultra High,3_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
5.06340623834619e+17,27,Young Adult,18889,Low,2_person,family_single,1,Leisure & Wellness/Gym,Walking
9.422260617902264e+18,28,Young Adult,63639,High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.026098257237592e+19,40,Adult,10696,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Public_transport
3.6721402949250304e+18,52,Senior,48621,Moderate,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Public_transport
1.3845000027405238e+18,25,Young Adult,82259,High,3_person,nonfamily_single,2,Leisure & Wellness/Gym,Walking
4.848784116328451e+18,55,Senior,17717,Low,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
5.259439561571141e+18,36,Adult,70710,High,3_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
9.306310123125684e+18,26,Young Adult,0,Debt,4_person,nonfamily_single,2,Leisure & Wellness/Recreation Industries,Car
4.909819978807196e+18,28,Young Adult,410517,Ultra High,2_person,nonfamily_single,0,Leisure & Wellness/Gym,Car
1.189362257709007e+19,47,Middle Age,84368,High,5_person,married_couple,3_plus,Entertainment/Zoos and Nature Parks,Public_transport
7.582632447200075e+18,26,Young Adult,61887,High,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
1.7353296276095058e+19,64,Elderly,49566,Moderate,2_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
3.3503133579789504e+17,52,Senior,595338,Ultra High,2_person,married_couple,2,Leisure & Wellness/Gym,Car
1.115230714092015e+19,57,Senior,25310,Low,3_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
4.03065510082023e+18,83,Elderly,7779,Low,3_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
1.5455715386331e+19,72,Elderly,8964,Low,7_plus_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
9.922414217598482e+18,55,Senior,137884,Ultra High,4_person,married_couple,0,Entertainment/Zoos and Nature Parks,Public_transport
3.323803587765733e+18,26,Young Adult,48621,Moderate,3_person,nonfamily_single,1,Cultural/Museum,Public_transport
1.8089579099254465e+19,45,Middle Age,12893,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
8.016043864791854e+18,39,Adult,99830,Very High,2_person,nonfamily_single,1,Entertainment/Spectator Sports,Public_transport
1.0186847825963612e+19,65,Elderly,19988,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.7017282507926835e+19,81,Elderly,10440,Low,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
